specification,theme_chinese,theme,date,horizon_months,predicted_with_policy,counterfactual_no_policy,effect_share,effect_pp,se_effect_pp,ci_low_pp,ci_high_pp,relative_change_pct
main_primary_share_aug2021,学业负担与学校教学,Schoolwork Burden,2021-08-01,0,0.12391894032494806,0.15756040075879424,-0.03364146043384618,-3.364146043384618,2.8329767889909396,-8.91678054980686,2.188488463037624,-21.35146919646844
main_primary_share_aug2021,学业负担与学校教学,Schoolwork Burden,2022-08-01,12,0.11666876625773957,0.14432424547740208,-0.027655479219662507,-2.7655479219662507,1.9410217407881416,-6.569950533911009,1.0388546899785072,-19.162046632000397
main_primary_share_aug2021,学业负担与学校教学,Schoolwork Burden,2023-08-01,24,0.10978962204647766,0.13202575857677715,-0.02223613653029949,-2.2236136530299486,2.2695847850766877,-6.671999831780257,2.2247725257203594,-16.842271364317497
main_primary_share_aug2021,学业负担与学校教学,Schoolwork Burden,2024-08-01,36,0.10326867328918175,0.12062753731042417,-0.017358864021242412,-1.7358864021242413,3.2511241729528497,-8.108089781111827,4.636316976863345,-14.390465401420679
main_primary_share_aug2021,校外培训与隐形变异,Shadow Education,2021-08-01,0,0.012597070081884317,0.04008099670292221,-0.02748392662103789,-2.748392662103789,0.8135830071108513,-4.343015356041057,-1.1537699681665206,-68.5709659985429
main_primary_share_aug2021,校外培训与隐形变异,Shadow Education,2022-08-01,12,0.017868440100633404,0.037835638497527066,-0.019967198396893662,-1.9967198396893662,0.8718650163433584,-3.7055752717223487,-0.2878644076563838,-52.77352038924549
main_primary_share_aug2021,校外培训与隐形变异,Shadow Education,2023-08-01,24,0.025289171654007226,0.035711386863821526,-0.0104222152098143,-1.04222152098143,0.9011140513876901,-2.8084050617013023,0.7239620197384423,-29.18457143531671
main_primary_share_aug2021,校外培训与隐形变异,Shadow Education,2024-08-01,36,0.035679760874355614,0.0337022221022369,0.00197753877211871,0.19775387721187102,0.9528529822070269,-1.6698379679139015,2.0653457223376437,5.867680671380585
main_primary_share_aug2021,培训退费与机构纠纷,Refund Disputes,2021-08-01,0,0.17006981032317858,0.0656668965421853,0.10440291378099328,10.440291378099328,2.8129871371353703,4.926836589314003,15.953746166884653,158.98865224112342
main_primary_share_aug2021,培训退费与机构纠纷,Refund Disputes,2022-08-01,12,0.08701715935396523,0.0972534958597071,-0.010236336505741878,-1.0236336505741876,3.0005771775118935,-6.9047649184974995,4.857497617349123,-10.525417534099022
main_primary_share_aug2021,培训退费与机构纠纷,Refund Disputes,2023-08-01,24,0.0424483784752246,0.14172893617592316,-0.09928055770069857,-9.928055770069857,5.063284370825607,-19.852093136888048,-0.0040184032516682455,-70.04960340453349
main_primary_share_aug2021,培训退费与机构纠纷,Refund Disputes,2024-08-01,36,0.020201895758446976,0.20199266172779068,-0.1817907659693437,-18.179076596934372,7.763237537660466,-33.39502217074888,-2.963131023119858,-89.99869817762416
main_primary_share_aug2021,学校课后服务,After-school Services,2021-08-01,0,0.03695763200631278,0.024151561865994504,0.012806070140318277,1.2806070140318278,0.37618334678603055,0.5432876543312078,2.0179263737324473,53.02377631464603
main_primary_share_aug2021,学校课后服务,After-school Services,2022-08-01,12,0.03801759317368805,0.024545137178221703,0.01347245599546635,1.347245599546635,0.3085002524385238,0.7425851047671284,1.9519060943261415,54.88849338116606
main_primary_share_aug2021,学校课后服务,After-school Services,2023-08-01,24,0.03910672002080374,0.024944962267705803,0.014161757753097935,1.4161757753097934,0.2864014628905481,0.8548289080443192,1.9775226425752677,56.772015131215504
main_primary_share_aug2021,学校课后服务,After-school Services,2024-08-01,36,0.04022574344476199,0.025351130996306273,0.01487461244845572,1.487461244845572,0.32838020260104395,0.8438360477475257,2.131086441943618,58.674354412917474
main_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,2021-08-01,0,0.06358024660083453,0.057547805682058535,0.006032440918775993,0.6032440918775993,0.6893669891380982,-0.7479152068330732,1.9544033905882718,10.482486425467139
main_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,2022-08-01,12,0.060199412557803075,0.053169365274646475,0.0070300472831566,0.70300472831566,0.6063733789864639,-0.4854870944978093,1.8914965511291293,13.221988351455533
main_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,2023-08-01,24,0.05698741152519951,0.049106694412652564,0.007880717112546946,0.7880717112546947,0.6351889722045567,-0.4568986742662364,2.0330420967756258,16.048152307552684
main_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,2024-08-01,36,0.05393695427980382,0.045339587131784376,0.008597367148019446,0.8597367148019446,0.7359347128095861,-0.5826953223048442,2.3021687519087335,18.962164615725932
main_primary_share_aug2021,学生身心健康,Student Well-being,2021-08-01,0,0.054988097364613096,0.07404092085401177,-0.019052823489398678,-1.9052823489398678,0.5553223190122217,-2.9937140942038227,-0.8168506036759131,-25.732828913575478
main_primary_share_aug2021,学生身心健康,Student Well-being,2022-08-01,12,0.06886132136829787,0.06944589817533636,-0.0005845768070384949,-0.05845768070384949,0.5422738304594342,-1.1213143884043406,1.0043990269966416,-0.841772980691474
main_primary_share_aug2021,学生身心健康,Student Well-being,2023-08-01,24,0.08591647253894116,0.0651159913565871,0.020800481182354058,2.080048118235406,0.5401456868078035,1.021362572092111,3.138733664378701,31.943737243355187
main_primary_share_aug2021,学生身心健康,Student Well-being,2024-08-01,36,0.10671164137244965,0.06103834334093061,0.04567329803151904,4.567329803151904,0.5936487047538541,3.40377834183435,5.730881264469458,74.82722421938965
main_primary_share_aug2021,招生升学与教育公平,Admissions Equity,2021-08-01,0,0.5852317125709886,0.6232865571809932,-0.038054844610004634,-3.8054844610004634,4.0216825964016465,-11.68798234994769,4.077013427946763,-6.105513454697221
main_primary_share_aug2021,招生升学与教育公平,Admissions Equity,2022-08-01,12,0.6024460288094836,0.6539330903280494,-0.05148706151856575,-5.148706151856574,3.0677269070951123,-11.161450889762994,0.8640385860498457,-7.873444895216568
main_primary_share_aug2021,招生升学与教育公平,Admissions Equity,2023-08-01,24,0.6194105168718911,0.6833530541971116,-0.06394253732522048,-6.394253732522048,2.7780284676805382,-11.839189529175902,-0.9493179358681936,-9.357174440428624
main_primary_share_aug2021,招生升学与教育公平,Admissions Equity,2024-08-01,36,0.6360883771377566,0.711375841887346,-0.07528746474958947,-7.528746474958947,3.263568333868331,-13.925340409340874,-1.1321525405770194,-10.583359782059066
quadratic_primary_share_aug2021,学业负担与学校教学,Schoolwork Burden,2021-08-01,0,0.11754451424586851,0.1104892340459269,0.007055280199941602,0.7055280199941603,2.658163782444054,-4.5044729935961865,5.915529033584507,6.3854910940996685
quadratic_primary_share_aug2021,学业负担与学校教学,Schoolwork Burden,2022-08-01,12,0.11666814031847707,0.08235373880976976,0.03431440150870731,3.431440150870731,1.8890742391688882,-0.2711453579002897,7.134025659641752,41.66708397777871
quadratic_primary_share_aug2021,学业负担与学校教学,Schoolwork Burden,2023-08-01,24,0.11209055348142449,0.058826130697647194,0.0532644227837773,5.32644227837773,2.1230635712643204,1.1652376786996612,9.487646878055799,90.5455146413491
quadratic_primary_share_aug2021,学业负担与学校教学,Schoolwork Burden,2024-08-01,36,0.10419328733935963,0.04027119242154086,0.06392209491781878,6.392209491781878,2.9661626025131405,0.578530790856123,12.205888192707633,158.7290841768747
quadratic_primary_share_aug2021,校外培训与隐形变异,Shadow Education,2021-08-01,0,0.011123542254028111,0.02168823074105477,-0.010564688487026658,-1.0564688487026657,0.44571165136714896,-1.930063685382278,-0.18287401202305378,-48.71161974050845
quadratic_primary_share_aug2021,校外培训与隐形变异,Shadow Education,2022-08-01,12,0.01751362845587198,0.014721447191249014,0.0027921812646229654,0.27921812646229655,0.4779491337799808,-0.6575621757464657,1.2159984286710588,18.96675801196192
quadratic_primary_share_aug2021,校外培训与隐形变异,Shadow Education,2023-08-01,24,0.026036171101616525,0.009439592268436586,0.01659657883317994,1.6596578833179938,0.44272018987774747,0.7919263111576088,2.527389455478379,175.81881040216493
quadratic_primary_share_aug2021,校外培训与隐形变异,Shadow Education,2024-08-01,36,0.03654975227856655,0.005718715543341205,0.030831036735225345,3.0831036735225346,0.5002871372235345,2.102540884564407,4.063666462480662,539.1252021815386
quadratic_primary_share_aug2021,培训退费与机构纠纷,Refund Disputes,2021-08-01,0,0.18066560815652596,0.09901992331563862,0.08164568484088734,8.164568484088734,2.9977289978108463,2.2890196483794756,14.040117319797993,82.45379526363732
quadratic_primary_share_aug2021,培训退费与机构纠纷,Refund Disputes,2022-08-01,12,0.08273838962967085,0.21452014813114686,-0.131781758501476,-13.1781758501476,5.821564725591694,-24.58844271230732,-1.7679089879878804,-61.43094699939851
quadratic_primary_share_aug2021,培训退费与机构纠纷,Refund Disputes,2023-08-01,24,0.0393643308082437,0.42977192948706133,-0.39040759867881764,-39.04075986788176,11.91077408580275,-62.38587707605515,-15.695642659708376,-90.8406463737114
quadratic_primary_share_aug2021,培训退费与机构纠纷,Refund Disputes,2024-08-01,36,0.020254363295543372,0.6978680409432216,-0.6776136776476782,-67.76136776476783,13.930760578154914,-95.06565849795146,-40.45707703158419,-97.0976800616678
quadratic_primary_share_aug2021,学校课后服务,After-school Services,2021-08-01,0,0.03836595178308654,0.03019287138111506,0.008173080401971483,0.8173080401971483,0.40638641645785717,0.020790663939748363,1.6138254164545482,27.06956982926624
quadratic_primary_share_aug2021,学校课后服务,After-school Services,2022-08-01,12,0.03791942222386309,0.03520870229704627,0.002710719926816818,0.2710719926816818,0.5123952685646895,-0.7332227337051097,1.2753667190684734,7.699005501387724
quadratic_primary_share_aug2021,学校课后服务,After-school Services,2023-08-01,24,0.03837484569347928,0.04200063919545739,-0.003625793501978114,-0.3625793501978114,0.8150762199028072,-1.9601287412073134,1.2349700408116906,-8.632710290681157
quadratic_primary_share_aug2021,学校课后服务,After-school Services,2024-08-01,36,0.03976362657036933,0.05121631993866299,-0.01145269336829366,-1.145269336829366,1.3036926183122128,-3.700506868721303,1.4099681950625713,-22.361414061005323
quadratic_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,2021-08-01,0,0.0666248883823532,0.07910936494632718,-0.012484476563973987,-1.2484476563973987,0.6094950970028139,-2.443058046522914,-0.05383726627188352,-15.781287806373175
quadratic_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,2022-08-01,12,0.060155102578678274,0.08711847609308798,-0.026963373514409708,-2.6963373514409708,0.7086832692935752,-4.085356559256378,-1.3073181436255636,-30.95023549952683
quadratic_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,2023-08-01,24,0.055896681700827046,0.09858500342669745,-0.0426883217258704,-4.26883217258704,1.1545710470656567,-6.531791424835727,-2.0058729203383527,-43.30102981394241
quadratic_primary_share_aug2021,家庭教育压力与时间成本,Family Pressure,2024-08-01,36,0.053476425492748766,0.1144938352593372,-0.06101740976658844,-6.101740976658844,1.8162814795889797,-9.661652676653244,-2.5418292766644437,-53.293183539864295
quadratic_primary_share_aug2021,学生身心健康,Student Well-being,2021-08-01,0,0.05499558089462695,0.07409597074527277,-0.01910038985064582,-1.910038985064582,0.6364510698306398,-3.1574830819326363,-0.662594888196528,-25.777906218826885
quadratic_primary_share_aug2021,学生身心健康,Student Well-being,2022-08-01,12,0.0688620910388119,0.06952639134508719,-0.0006643003062752895,-0.06643003062752895,0.8464418989323594,-1.7254561525349537,1.5925960912798958,-0.955464958591195
quadratic_primary_share_aug2021,学生身心健康,Student Well-being,2023-08-01,24,0.08591279872934968,0.06522323647839517,0.020689562250954502,2.0689562250954503,1.1066506177179374,-0.10007898563170713,4.237991435822607,31.72115241139222
quadratic_primary_share_aug2021,学生身心健康,Student Well-being,2024-08-01,36,0.10670855782971463,0.06117311031315818,0.04553544751655644,4.553544751655644,1.3671911569674218,1.8738500839994978,7.233239419311791,74.43703170143023
quadratic_primary_share_aug2021,招生升学与教育公平,Admissions Equity,2021-08-01,0,0.5869002073218982,0.6327776249038325,-0.04587741758193431,-4.587741758193431,4.343842736259865,-13.101673521262766,3.926190004875904,-7.250164319401561
quadratic_primary_share_aug2021,招生升学与教育公平,Admissions Equity,2022-08-01,12,0.6024107933300147,0.6685138137953064,-0.0661030204652917,-6.610302046529171,3.9310132158790227,-14.315087949652055,1.0944838565937143,-9.888056028342882
quadratic_primary_share_aug2021,招生升学与教育公平,Admissions Equity,2023-08-01,24,0.6187154465490968,0.7032901825399782,-0.08457473599088139,-8.45747359908814,4.135290206728363,-16.562642404275728,-0.3523047939005486,-12.025581771301603
quadratic_primary_share_aug2021,招生升学与教育公平,Admissions Equity,2024-08-01,36,0.6357357328967618,0.7366800043653855,-0.10094427146862373,-10.094427146862373,4.777584394286312,-19.458492559663544,-0.730361734061201,-13.702594188854409
announcement_2021_07,学业负担与学校教学,Schoolwork Burden,2021-07-01,0,0.1080024579288536,0.14209002819893168,-0.03408757027007808,-3.408757027007808,2.501986348022735,-8.312650269132368,1.4951362151167527,-23.9901214055318
announcement_2021_07,学业负担与学校教学,Schoolwork Burden,2022-07-01,12,0.10217975697316782,0.13013619593685627,-0.02795643896368845,-2.795643896368845,1.7249475635551288,-6.176541120936897,0.5852533281992076,-21.48244672623846
